article_id,date,ticker,article_title
FNSPID_08717,2019-10-28,LLY,"Eli Lilly Reports Results For Taltz In Pediatric Patients With Moderate To Severe Plaque Psoriasis, Met Co-Primary Endpoints; Co. To Submit For US Regulatory Approval"
FNSPID_08718,2019-10-26,LLY,"Notable Insider Buys In The Past Week: Eli Lilly, JPMorgan, Thor Industries"
FNSPID_08719,2019-10-24,LLY,"The Daily Biotech Pulse: Acorda To Trim Jobs, GlaxoSmithKline Gets FDA Nod, Edward Lifesciences Posts Q3 Beat-And-Raise"
FNSPID_08720,2019-10-23,LLY,Stocks That Hit 52-Week Lows On Wednesday
FNSPID_08721,2019-10-23,LLY,33 Healthcare Stocks Moving In Wednesday's Pre-Market Session
FNSPID_08722,2019-10-23,LLY,"The Daily Biotech Pulse: Eli Lily Revenues Trail Estimates, Moderna Gets Fast Track Designation, MacroGenics' Lukewarm Breast Cancer Data"
FNSPID_08723,2019-10-23,LLY,"Eli Lilly Reports Mixed Q3 Earnings, Raises Guidance"
FNSPID_08724,2019-10-23,LLY,Eli Lilly And Co shares are trading lower after the company reported worse-than-expected Q3 sales results.
FNSPID_08725,2019-10-23,LLY,"Lilly Raises FY19 Adj. EPS Guidance From $5.67-$5.77 To $5.75-$5.85 vs $5.72 Est., Sees Sales $22B-$22.5B vs $22.23B Est."
FNSPID_08726,2019-10-23,LLY,"Eli Lilly Q3 Adj. EPS $1.48 Beats $1.4 Estimate, Sales $5.48B Miss $5.5B Estimate"
FNSPID_08727,2019-10-23,LLY,"12 Stocks To Watch For October 23, 2019"
FNSPID_08728,2019-10-23,LLY,"Earnings Scheduled For October 23, 2019"
FNSPID_08729,2019-10-22,LLY,"Mixed Bag: Better Outlooks From Lockheed, United Technologies, But McDonald's Misses"
FNSPID_08730,2019-10-21,LLY,Earnings Season Kicks Into Full Gear In Round 3 Of The WeTrader Competition
FNSPID_08731,2019-10-20,LLY,"The Week Ahead In Biotech: Earnings Trickle In, While Glaxo, Melinta, Foamix And Eton Await FDA Verdict"
FNSPID_08732,2019-10-18,LLY,European Medicines Agency Says CHMP Recommended Granting A Marketing Authorization For Eli Lilly's BAQSIMI
FNSPID_08733,2019-10-17,LLY,"UBS Maintains Buy on Eli Lilly, Lowers Price Target to $133"
FNSPID_08734,2019-10-17,LLY,"Bank of America Reinstates Buy on Eli Lilly, Announces $133 Price Target"
FNSPID_08735,2019-10-16,LLY,Eli Lilly And Co shares are trading lower after the company reported that its Phase 3 study in patients with Metastatic pancreatic cancer did not meet its primary endpoint.
FNSPID_08736,2019-10-16,LLY,17 Healthcare Stocks Moving In Wednesday's Pre-Market Session
FNSPID_08737,2019-10-16,LLY,Eli Lilly Reports Phase 3 Study In Patients With Metastatic Pancreatic Cancer Did Not Meet Primary Endpoint
FNSPID_08738,2019-10-12,LLY,Lilly Presents Positive Results for Taltz in Pediatric Patients with Moderate to Severe Plaque Psoriasis at EADV 2019
FNSPID_08739,2019-10-11,LLY,Shares of several healthcare companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.
FNSPID_08740,2019-10-11,LLY,"The Daily Biotech Pulse: Therapix Extends Merger Deadline, Five Prime Restructures, Gilead-Galapagos Rheumatism Drug Readout"
FNSPID_08741,2019-10-10,LLY,"Lilly Says Taltz Met Primary, Secondary Endpoints of Ixora-R Study in People With Moderate to Severe Plaque Psoriasis"
FNSPID_08742,2019-10-08,LLY,Shares of several healthcare companies are trading lower with the broader market after the US expanded its trade blacklist to include China's top AI firms. The US also will increase its tariffs on $250 billion worth of goods from 25% to 30% on Oct 15.
FNSPID_08743,2019-10-08,LLY,BioNTech IPO: What You Need To Know
FNSPID_08744,2019-10-08,LLY,Lilly To Present New Data For Treatments Of Complex Dermatological Conditions At The 28th Annual European Academy Of Dermatology and Venereology Congress Ot. 9-13
FNSPID_08745,2019-10-07,LLY,Eli Lilly Announces that Phase 3 CYRAMZA Results Were Published in the Journal Lancet Oncology
FNSPID_08746,2019-10-06,LLY,"The Week Ahead In Biotech: Pfenex And Clinuvel On The Radar Ahead of FDA Decisions, 2 IPOs On Deck"
FNSPID_08747,2019-10-03,LLY,Biotech Stock On The Radar: FDA Verdict Ahead For Pfenex's Osteoporosis Biosimilar
FNSPID_08748,2019-10-03,LLY,Eli Lilly Highlights Head-To-Head Data Showed Taltz Superiority Vs. TREMFYA In People with Moderate to Severe Plaque Psoriasis
FNSPID_08749,2019-10-02,LLY,Eli Lilly Highlights Availability Of Emgality In Canada
FNSPID_08750,2019-10-02,LLY,Shares of several healthcare companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.
FNSPID_08751,2019-09-30,LLY,Attention Biotech Investors: Mark Your Calendar For These October PDUFA Dates
FNSPID_08752,2019-09-25,LLY,"Biotech Stock On The Radar: Anavex, A Neurology-Focused Precision Medicine Company"
FNSPID_08753,2019-09-23,LLY,Eli Lilly to Present Data at the European Society for Medical Oncology
FNSPID_08754,2019-09-20,LLY,Shares of several drug companies are trading higher after Senate Majority Leader McConnell suggested a new Democratic drug price reform proposal would be dead on arrival.
FNSPID_08755,2019-09-20,LLY,AC Immune Receives First Milestone Payment From Lilly In Small Molecule Tau Morphomer Program
FNSPID_08756,2019-09-20,LLY,CHMP Issues Positive Opinion To Expand Lilly's Trulicity Label To Include Results From REWIND Cardiovascular Outcomes Trial
FNSPID_08757,2019-09-17,LLY,Biotech Stock On The Radar: vTv Therapeutics' Diabetes Pipeline
FNSPID_08758,2019-09-16,LLY,Fitch Planning To Withdraw Ratings For Eli Lilly
FNSPID_08759,2019-09-10,LLY,Shares of several drugmakers are trading lower on news of a drug pricing bill being developed by House Democrats. The proposed bill would set US drug prices based on prices in other wealthy countries.
FNSPID_08760,2019-09-10,LLY,"Bank of America Reiterates Neutral on Eli Lilly, Raises Price Target to $120"
FNSPID_08761,2019-09-09,LLY,Eli Lilly shares are trading lower. Shares traded higher on light volume in Monday's pre-market session after the company reported results from its clinical trial of LOXO-292 and have since reversed.
FNSPID_08762,2019-09-09,LLY,30 Stocks Moving in Monday's Pre-Market Session
FNSPID_08763,2019-09-09,LLY,"Lilly Announces Positive Results for Selpercatinib (LOXO-292), Demonstrating a 68 Percent Objective Response Rate and Sustained Durability in Heavily Pretreated RET Fusion-Positive Non-Small Cell Lung Cancer"
FNSPID_08764,2019-09-08,LLY,"The Week Ahead In Biotech: Conference Presentations, IPO News Flow Take The Spotlight"
FNSPID_08765,2019-09-05,LLY,Eli Lilly Reports FDA Accepted Application To Enter Complex Innovative Trial Designs Pilot Meeting Program
FNSPID_08766,2019-08-31,LLY,"Barron's Picks And Pans: Activision Blizzard, Best Buy, Coca-Cola, Microsoft And More"
FNSPID_08767,2019-08-26,LLY,Lilly Receives FDA Approval for Taltz for the Treatment of Active Ankylosing Spondylitis
FNSPID_08768,2019-08-23,LLY,"Eli Lilly Reports Baricitinib Met Primary Endpoint In Breeze-AD7, Third Pivotal Phase 3 Trial In Breeze-AD Program To Be Completed In 2019"
FNSPID_08769,2019-08-14,LLY,"Shares of several healthcare companies are trading lower in sympathy with the overall market after the spread between the 2-year and 10-year yield curve inverted for the first time since 2007, potentially signaling an oncoming recession."
FNSPID_08770,2019-08-13,LLY,Lilly's Psoriasis Drug Found Superior To J&J's Tremfya In Phase 4 Study
FNSPID_08771,2019-08-13,LLY,Lilly Announces Taltz Met Primary And All Major Secondary Endpoints In Phase 4 IXORA-R Study
FNSPID_08772,2019-08-09,LLY,Eli Lilly Shares Unaffected As Hearing US Appeals Court Ruled In Favor Of Co. In Alimta Alternate Salt Form Patent Suit
FNSPID_08773,2019-08-08,LLY,Eli Lilly shares are trading higher after the company announced positive results for Emgality from the CONQUER study.
FNSPID_08774,2019-08-08,LLY,"Lilly, Evidation Health and Apple Study Shows Personal Digital Devices May Help in the Identification of Mild Cognitive Impairment and Mild Alzheimer's Disease Dementia"
FNSPID_08775,2019-08-06,LLY,"Eli Lilly shares trading higher, rebounding following a more than 3% decline on Monday. Not seeing company-specific news to justify the rebound today."
FNSPID_08776,2019-08-05,LLY,Shares of several drug/pharma/medical equipment companies trading lower given weakness in broader stock market following concerns with China trade tensions.
FNSPID_08777,2019-08-05,LLY,Eli Lilly Announces Positive Results For Emgality
FNSPID_08778,2019-08-05,LLY,Lilly Announces 'Positive' Results for Emgality from the CONQUER Study in Patients who Failed Previous Migraine Preventive Treatments
FNSPID_08779,2019-08-02,LLY,"Eli Lilly 10-Q Shows Co. Received Subpoena From New York Attorney General's Office, Civil Investigative Demands From Washing, New Mexico AG's Related To Pricing, Sale Of Its Insulin Products"
FNSPID_08780,2019-07-31,LLY,Attention Biotech Investors: Mark Your Calendar For These August PDUFA Dates
FNSPID_08781,2019-07-30,LLY,"Apple On Today's Menu, With Starring Roles From China Talks, Fed Meeting"
FNSPID_08782,2019-07-30,LLY,Eli Lilly Reports Q2 Earnings Beat
FNSPID_08783,2019-07-30,LLY,"The Daily Biotech Pulse: European Cheer For Merck, Legal Victory For Coherus, Medpace Picks Up On Earnings"
FNSPID_08784,2019-07-30,LLY,Eli Lilly Sees FY19 Adj. EPS $5.67-$5.77 vs $5.66 Est.
FNSPID_08785,2019-07-30,LLY,"Eli Lilly Q2 Adj. EPS $1.5 Beats $1.45 Estimate, Sales $5.637B Beat $5.59B Estimate"
FNSPID_08786,2019-07-30,LLY,Lilly Announces Verzenio Demonstrated Significant Improvement In Overall Survival In Phase 3 MONARCH 2 The Clinical Trial
FNSPID_08787,2019-07-30,LLY,"15 Stocks To Watch For July 30, 2019"
FNSPID_08788,2019-07-30,LLY,"Earnings Scheduled For July 30, 2019"
FNSPID_08789,2019-07-29,LLY,Q2 Earnings Preview For Eli Lilly
FNSPID_08790,2019-07-27,LLY,"The Week Ahead In Biotech: Pending Clinical Readouts, Earnings Dominate"
FNSPID_08791,2019-07-25,LLY,"The Daily Biotech Pulse: Setback For Bristol-Myers Squibb, Gemphire Explodes, Lilly's Nasal Low Blood Sugar Drug"
FNSPID_08792,2019-07-25,LLY,Lilly Announces FDA Approval of BAQSIMI to Treat Severe Hypoglycemia in Adults and Children with Diabetes Ages Four Years and Older
FNSPID_08793,2019-07-17,LLY,"AC Immune Initiates Phase 1 Study Of ACI-3024 Small Molecule Tau Morphomer, An Investigational Treatment For Alzheimer's Disease"
FNSPID_08794,2019-07-16,LLY,"Jim Cramer Weighs In On Marvell, General Motors And More"
FNSPID_08795,2019-07-13,LLY,"Barron's Picks And Pans: Dollar Tree, Expedia, Nvidia, Prudential And More"
FNSPID_08796,2019-07-13,LLY,Lilly Presents New Findings on Stigma Faced by People with Migraine Based on Interim Results from the OVERCOME Observational Study
FNSPID_08797,2019-07-12,LLY,"Novartis, Amgen Scrap Pivotal Study Of Alzheimer's Prevention Drug"
FNSPID_08798,2019-07-12,LLY,Stock Market Eyes Records On Dovish Commentary From Federal Reserve
FNSPID_08799,2019-07-12,LLY,"Shares of several drug manufacturing companies are trading lower, potentially on continued weakness after the Trump Administration on Thursday rolled back a proposal to eliminate rebates from government drug plans."
FNSPID_08800,2019-07-12,LLY,Eli Lilly Highlights Upcoming Presentation Of Data From OVERCOME Study
FNSPID_08801,2019-07-11,LLY,Shares of several drug manufacturing companies are trading lower. The Trump Administration earlier rolled back a proposal to eliminate rebates from government drug plans and commented on continued efforts to lower drug prices.
FNSPID_08802,2019-07-11,LLY,Eli Lilly Names Mike Harrington New General Counsel
FNSPID_08803,2019-07-11,LLY,Eli Lilly Highlights Phase 3 Study Results Of Emgality For Treatment Of Episodic Cluster Headache Published In 'New England Journal Of Medicine'
FNSPID_08804,2019-07-09,LLY,Judge Rules Against Trump Proposal Forcing Pharma Companies To Disclose Drug Prices In Commercials
FNSPID_08805,2019-07-08,LLY,U.S. Judge Halts Trump Administration Rule Requiring Drug Prices in TV Ads
FNSPID_08806,2019-07-08,LLY,"Shares of several healthcare companies are trading lower after Trump on Friday said he was preparing an executive order declaring a 'favored nations clause' for drug prices, lowering the price that consumers will pay prescription drugs."
FNSPID_08807,2019-07-02,LLY,Entera Announces Initiation Of Phase 2 Dose Ranging Study For Oral PTH
FNSPID_08808,2019-06-26,LLY,Eli Lilly shares trading lower with the other major drugmakers. The downside comes despite news empagliflozin was granted Fast Track Designation by the FDA. The company also announced a Type-2 diabetes drug trial met endpoints.
FNSPID_08809,2019-06-26,LLY,Lilly's Heart Drug Snags Fast Track Designation; Type 2 Diabetes Drug Found Effective At Higher Doses
FNSPID_08810,2019-06-26,LLY,"The Daily Biotech Pulse: Decision Day For Regeneron-Sanofi, Vermillion Offering, PDL BioPharma CFO to Depart"
FNSPID_08811,2019-06-26,LLY,Lilly Announces AWARD-11 Trial Studying Higher Investigational Doses Of Trulicity Demonstrated Superiority In A1C Reduction In People With Type 2 Diabetes
FNSPID_08812,2019-06-26,LLY,"Eli Lilly, Boehringer Ingelheim Announce FDA Grants Fast Track Designation To Empagliflozin For The Reduction Of The Risk Of Cardiovascular Death And Hospitalization For Heart Failure In People With Chronic Heart Failure"
FNSPID_08813,2019-06-14,LLY,"From Earlier: 'Drug makers Amgen, Merck, Lilly and the Association of National Advertisers file suit to prevent the disclosure of drug prices in television ads.'"
FNSPID_08814,2019-06-14,LLY,Eli Lilly Presents Data on its Taltz Versus AbbVie's Humira in Patients With Active Psoriatic Arthiritis at the European Congress of Rheumatology
FNSPID_08815,2019-06-11,LLY,"The Daily Biotech Pulse: Lilly Reports Positive Long-Term Efficacy Data For Psoriasis Drug, Provention Bio Offering"
FNSPID_08816,2019-06-10,LLY,Eli Lilly shares are trading lower after the company announced disappointing data for the treatment of type 2 diabetes.
FNSPID_08817,2019-06-09,LLY,Lilly Announces Trulicity Significantly Reduced Major Cardiovascular Events for Broad Range of People With Type 2 Diabetes
FNSPID_08818,2019-06-09,LLY,Lilly Announces Tirzepatide Demonstrates Benefits in Data Presented at American Diabetes Association's Scientific Sessions
FNSPID_08819,2019-06-09,LLY,"Lilly Announces Ultra Rapid Lispro Provided Similar A1C Reductions vs Humalog, With Superior Post-meal Blood Glucose Reductions at ADA Scientific Sessions"
FNSPID_08820,2019-06-06,LLY,"Eli Lilly Highlights Will Present Data For Taltz, Olumiant At EULAR 2019 Jun. 12-15, 2019"
FNSPID_08821,2019-06-05,LLY,"The Daily Biotech Pulse: Curtains Down On ASCO, Rewalk Flies, Eli Lilly's Migraine Drug Approved For Cluster Headache"
FNSPID_08822,2019-06-05,LLY,"Jim Cramer Shares His Thoughts On AMD, CME Group, Microsoft And More"
FNSPID_08823,2019-06-05,LLY,Lilly To Present Data From Dermatology Portfolio At 24th World Congress Of Dermatology
FNSPID_08824,2019-06-05,LLY,EliLilly Announces FDA Approval of Emgality as the First and Only Medication for the Treatment of Episodic Cluster Headache that Reduces the Frequency of Attacks
FNSPID_08825,2019-06-04,LLY,FDA Approves Eli Lilly's Emgality For Injection For Treatment Of Episodic Cluster Headache In Adults
FNSPID_08826,2019-06-04,LLY,Eli Lilly Reports FDA Accepted New Drug Application For Triple Combo Tablet For Adults with Type 2 Diabetes
FNSPID_08827,2019-06-03,LLY,"Atomwise Announces Multi-Year, Multi-Target Agreement With Lilly For AI-Driven Drug Discovery Program"
FNSPID_08828,2019-05-28,LLY,"Benzinga's Top Upgrades, Downgrades For May 28, 2019"
FNSPID_08829,2019-05-28,LLY,Lilly Announces Licensing Agreement For Non-Opioid Pain Asset From Centrexion Therapeutics; Lilly To Pay Centrexion $47.5M Up Front And Up To $575M In Potential Development Milestones
FNSPID_08830,2019-05-28,LLY,"Goldman Sachs Initiates Coverage On Eli Lilly with Buy Rating, Announces $135 Price Target"
FNSPID_08831,2019-05-22,LLY,"Eli Lilly Reports Insulin Lispro Injection Now Available For Order In Pharmacies For People Who Use Co.'s Rapid-Acting Insulin, Need For Lower-Cost Option"
FNSPID_08832,2019-05-21,LLY,"Eli Lilly Reports Mirikizumab Met Primary, Key Secondary Endpoints"
FNSPID_08833,2019-05-18,LLY,"The Week Ahead In Biotech: Conferences, PDUFA Dates, Clinical Trial Readouts And IPOs"
FNSPID_08834,2019-05-14,LLY,"Shares of several healthcare companies are trading higher as the US market rebounds from recent weakness, driven by renewed cautious optimism surrounding US-China trade talks."
FNSPID_08835,2019-05-13,LLY,A Peek Into The Markets: US Stock Futures Tumble; Dow Futures Down Over 300 Points
FNSPID_08836,2019-05-13,LLY,Eli Lilly Announces FDA Approval for its CYRAMZA for the Treatment of Patients with Hepatocellular Carcinoma
FNSPID_08837,2019-05-10,LLY,"Top 10 Most Oversold Stocks Via Benzinga Pro's Radar Tool For Fri., May 10, 2019"
FNSPID_08838,2019-05-08,LLY,The Nextcure IPO: What You Need To Know
FNSPID_08839,2019-05-06,LLY,"Eli Lilly Highlights Upcoming Presentation Of Results From Pooled Subgroup Analyses Of Efficacy Data From Phase 3 EVOLVE-1, EVOLVE-2 Studies"
FNSPID_08840,2019-05-02,LLY,Eli Lilly Announces It Will Present 19 Scientific Abstracts For Emgality (Galcanezumab-Gnlm) And Lasmiditan At The 71St Annual Meeting Of The American Academy Of Neurology Taking Place In Philadelphia From May 4-10
FNSPID_08841,2019-05-01,LLY,"BMO Capital Maintains Outperform on Eli Lilly and Company Common Stock, Raises Price Target to $133"
FNSPID_08842,2019-04-30,LLY,Eli Lilly And Co shares are trading lower after the the company reported mixed Q1 results and FY19 guidance which was slightly below the consensus estimate.
FNSPID_08843,2019-04-30,LLY,30 Stocks Moving In Tuesday's Pre-Market Session
FNSPID_08844,2019-04-30,LLY,"The Daily Biotech Pulse: Earnings Deluge, G1 Therapeutics Positive FDA Meeting, Mustang Bio Offering"
FNSPID_08845,2019-04-30,LLY,"A Peek Into The Markets: US Stock Futures Mixed Ahead Of Earnings, Fed Meeting"
FNSPID_08846,2019-04-30,LLY,"15 Stocks To Watch For April 30, 2019"
FNSPID_08847,2019-04-30,LLY,Eli Lilly Sees FY19 EPS $5.60-$5.70 vs $5.64 Est.
FNSPID_08848,2019-04-30,LLY,"Eli Lilly Q1 Adj. EPS $1.33 Beats $1.26 Estimate, Sales $5.09B Miss $5.11B Estimate"
FNSPID_08849,2019-04-30,LLY,"Earnings Scheduled For April 30, 2019"
FNSPID_08850,2019-04-26,LLY,Recommends Withdrawal Of Marketing Authorisation For Eli Lilly's Cancer Medicine Lartruvo
FNSPID_08851,2019-04-26,LLY,US Court Of Appeals Rules In Favor Of Lilly In Alimta Vitamin Regimen Patent Lawsuit
FNSPID_08852,2019-04-25,LLY,Lilly Prepares To Withdraw Lartruvo From Global Market
FNSPID_08853,2019-04-24,LLY,"Benzinga's Top Upgrades, Downgrades For April 24, 2019"
FNSPID_08854,2019-04-24,LLY,Edward Jones Upgrades Eli Lilly and Company Common Stock to Buy
FNSPID_08855,2019-04-23,LLY,"Shares of several healthcare stocks are trading higher in a potential rebound from last week's selloff. In an upgrade of HCA Healthcare, Raymond James analysts noted the selloff was 'based on legislation that has almost no chance of passing'"
FNSPID_08856,2019-04-23,LLY,"The Daily Biotech Pulse: FDA Accepts Alder's Migraine Drug Application, Gritstone Offering, Lilly's Chinese Sale"
FNSPID_08857,2019-04-23,LLY,Lilly Announces Sale of Legacy Antibiotics Brands and Manufacturing Facility in China for $375M
FNSPID_08858,2019-04-22,LLY,"Eli Lilly-Pfizer's Non-Opioid Painkiller Faces Safety, Efficacy Concerns"
FNSPID_08859,2019-04-22,LLY,"Pfizer, Eli Lilly Late Thurs. Announced Top-Line Results From Long-Term Phase 3 Study Of Tanezumab In Patients With Osteoarthritis"
FNSPID_08860,2019-04-22,LLY,Eli Lilly Says its COAST-X Study of Taltz Met its Primary and Key Secondary Endpoints
FNSPID_08861,2019-04-22,LLY,"Eli Lilly Announces Research and Licensing Collaboration with Avidity Biosciences to Pursue Therapeutics Targets Focused on Immunology, Eli Lilly to Pay $20M Upfront and Make a $15M Investment in Avidity"
FNSPID_08862,2019-04-18,LLY,Shares of several drug companies are trading lower amid continued efforts from Washington to curb prescription drug prices. The overall healthcare sector has seen weakness recently due to uncertainty over the future of healthcare policy.
FNSPID_08863,2019-04-17,LLY,Shares of several drug companies are trading lower amid continued efforts from Washington to curb prescription drug prices. The overall healthcare sector has seen weakness recently due to uncertainty over the future of healthcare policy.
FNSPID_08864,2019-04-16,LLY,Shares of several drug companies are trading lower. Weakness may be tied to uncertainty over healthcare policy going into the 2020 primaries and Washington's recent efforts to curb prescription drug prices.
FNSPID_08865,2019-04-11,LLY,"Benzinga's Top Upgrades, Downgrades For April 11, 2019"
FNSPID_08866,2019-04-11,LLY,Guggenheim Downgrades Eli Lilly to Neutral
FNSPID_08867,2019-04-01,LLY,Arteaus Sold its Royalty Interest on Future Global Net Sales of Eli Lilly's Emgality to Royalty Pharma for $260M
FNSPID_08868,2019-03-29,LLY,"Jim Cramer Advised His Viewers On Canopy Growth, DowDuPont And More"
FNSPID_08869,2019-03-27,LLY,"The Daily Biotech Pulse: FDA Nod For Novartis, Jazz Positive Late-Stage Data For Sleep Disorder Drug, Genfit IPO"
FNSPID_08870,2019-03-27,LLY,"Eli Lilly, EOG, McDonald's, Gold Miners ETF: 'Fast Money' Picks For March 27"
FNSPID_08871,2019-03-26,LLY,"Eli Lilly Announces Collaboration with ImmuNext to Develop Medicines for Autoimmune Diseases, Eli Lilly to Make a $40M Upfront Payment"
FNSPID_08872,2019-03-24,LLY,Lilly Says Net Price for Humalog Insulin Declines 8.1% from 2014-2018
FNSPID_08873,2019-03-20,LLY,"National Comprehensive Cancer Network Announces Its Oncology Research Program, Eli Lilly To Take On 6 Projects Aimed To Improve Delivery Of Gastric, Gastroesophageal Junction Cancer Care In US"
FNSPID_08874,2019-03-14,LLY,"The Daily Biotech Pulse: Arsanis Completes X4 Merger, EC Nod For Roche, Axovant Offering"
FNSPID_08875,2019-03-12,LLY,"Eli Lilly Could Sustain Industry-Leading Growth, Says Bullish JPMorgan"
FNSPID_08876,2019-03-12,LLY,"The Daily Biotech Pulse: Zafgen Won't File IND For Metabolic Disorder Drug, Positive Results For Akebia's Anemia Drug"
FNSPID_08877,2019-03-12,LLY,Lilly Announces CYRAMZA Phase 3 RELAY Trial Met Primary Endpoint In Patients With Metastatic EGFR-Mutated Non-Small Cell Lung Cancer
FNSPID_08878,2019-03-11,LLY,Elanco Animal Health Begins Trading After Eli Lilly Split
FNSPID_08879,2019-03-07,LLY,Eli Lilly Reports Final Exchange Ratio OF 4.5121 Shares For Elanco
FNSPID_08880,2019-03-06,LLY,"Cigna Says In Discussions With Lilly About Humalog Authorized Alternative, And If The Net Cost Is Lowest For Plans, Will Add It To Flex Formulary"
FNSPID_08881,2019-03-06,LLY,FDA Approves Major Novel Depression Drug For First Time In 3 Decades
FNSPID_08882,2019-03-05,LLY,Lilly Receives FDA Priority Review Designation For Emgality Injection For The Preventive Treatment Of Episodic Cluster Headache In Adults
FNSPID_08883,2019-03-04,LLY,Eli Lilly Announces the Launch of Lower Priced Insulin
FNSPID_08884,2019-03-01,LLY,"The Daily Biotech Pulse: Puma Biotech Earnings, Mersana Offering, Orphan Drug Designation For Ascendis"
FNSPID_08885,2019-02-28,LLY,"The Daily Biotech Pulse: Bristol-Myers Squibb-Celgene Deal Faces Setback, Syneos Hit By SEC Probe, FDA Cheer For T2 Biosystems"
FNSPID_08886,2019-02-27,LLY,"The Daily Biotech Pulse: FDA Panel Vote Sinks KaryoPharm, Refuse-To-file Letter For Adamis, Tandem Diabetes Earnings"
FNSPID_08887,2019-02-22,LLY,"US Senate Finance Committee Launches Bipartisan Investigation Into Rising Insulin Prices; Sends Letters To Eli Lilly, Novo Nordisk And Sanofi"
FNSPID_08888,2019-02-22,LLY,"The Daily Biotech Pulse: BioMarin Slips On Earnings, TherapeuticsMD Posts In-Line Results, Orchard To Present Immunodeficiency Drug Data"
FNSPID_08889,2019-02-21,LLY,Merck To Buy Immune Design For $300M
FNSPID_08890,2019-02-19,LLY,S&P Downgrades Eli Lilly Credit Rating From AA- To A+; Outlook Raised From Credit Watch Negative To Stable
FNSPID_08891,2019-02-19,LLY,"Eli Lilly Files For Mixed Shelf Offering, Size Not Disclosed"
FNSPID_08892,2019-02-19,LLY,"Eli Lilly 10-K Just Recently Out; 1 Highlight: Co. Employed ~38,680 Employees At End Of 2018"
FNSPID_08893,2019-02-19,LLY,"Supreme Court Rejects Maryland's Bid To Revive A Law Aimed At Preventing Price Gouging By Pharmaceutical Companies, Reuters Reports"
FNSPID_08894,2019-02-19,LLY,Pfizer And Lilly Announce Top-line Results From Phase 3 Study Of Tanezumab In Chronic Low Back Pain; Tanezumab Met Primary Endpoint
FNSPID_08895,2019-02-15,LLY,"Bayer To Obtain Full Rights To Global Development And Commercialization Of Oncology Compounds VITRAKVI And AND BAY 2731954, Will Be Solely Responsible For Global Development And Commercialization Of Both"
FNSPID_08896,2019-02-14,LLY,"Stocks Trading Ex Dividend For Thurs., Feb. 14, 2019"
FNSPID_08897,2019-02-14,LLY,"Eli Lilly, Boehringer Ingelheim Report CAROLINA Trial Of Tradjenta Met Primary Endpoint, Showed 'no increased cardiovascular risk compared with glimepiride in adults with type 2 diabetes and cardiovascular risk'"
FNSPID_08898,2019-02-08,LLY,Eli Lilly Reports Will Initiate Divestiture Of Its Remaining Interest In Elanco Animal Health
FNSPID_08899,2019-02-06,LLY,"After State Of the Union, Focus Turns Again To Earnings News, Geopolitics, Fed"
FNSPID_08900,2019-02-06,LLY,"The Daily Biotech Pulse: Paratek Launches Antibiotic In US, Eli Lilly Earnings, Catabasis Offering"
FNSPID_08901,2019-02-06,LLY,Eli Lilly Guides FY19 EPS Of $5.55-5.65 vs $5.77 Est; Lowers FY19 Revenue Guidance From $25.3-25.8 Bln To $25.1-25.6 Bln vs $25.27 Bln Est
FNSPID_08902,2019-02-06,LLY,"Lilly Q4 EPS $1.33 Misses $1.34 Est, Sales $6.438B Beat $6.28B Est."
FNSPID_08903,2019-02-06,LLY,A Peek Into The Markets: US Stock Futures Down Ahead Of Earnings
FNSPID_08904,2019-02-06,LLY,"13 Stocks To Watch For February 6, 2019"
FNSPID_08905,2019-02-06,LLY,"Earnings Scheduled For February 6, 2019"
FNSPID_08906,2019-02-05,LLY,"The Daily Biotech Pulse: Gilead Earnings, Codexis Sings Pact With Merck, Eli Lilly Reports Positive Trial Results"
FNSPID_08907,2019-02-04,LLY,Eli Lilly Announces Two Phase 3 Trials of Baricitinib Met Their Primary Endpoints
FNSPID_08908,2019-02-01,LLY,Trump At State Of The Union Will Ask For Drug Pricing Cuts
FNSPID_08909,2019-02-01,LLY,"Optum To Cover Amgen, Eli Lilly Migraine Drugs, Exclude Teva"
FNSPID_08910,2019-02-01,LLY,Pharma Catches Another Case Of M&A Fever
FNSPID_08911,2019-02-01,LLY,"The Daily Biotech Pulse: Merck Earnings, Positive Relaunch Of Titan's Opioid Disorder Treatment Implant"
FNSPID_08912,2019-02-01,LLY,"Eli Lilly, Loxo Oncology Reports Expiration Of Hart-Scott-Rodino Antitrust Act Waiting Period For Proposed Deal"
FNSPID_08913,2019-01-31,LLY,"Earnings, Volatility, Brexit Are Key Topics Heading Into February"
FNSPID_08914,2019-01-31,LLY,"Eli Lilly Reports FDA Expanded ALIMTA's Label To Combine KEYTRUDA, Platinum Chemotherapy For First-Line Treatment Of Metastatic Nonsquamous Non-Small Cell Lunch Cancer"
FNSPID_08915,2019-01-29,LLY,Pfizer And Lilly Announce Second Phase 3 Study Of Tanezumab In Osteoarthritis Pain Met All Three Co-Primary Endpoints At 24 Weeks
FNSPID_08916,2019-01-28,LLY,"A Peek Into The Markets: US Stock Futures Down, Caterpillar Earnings In Focus"
