article_id,date,ticker,article_title,price_t,price_t1,pct_change,label
FNSPID_06301,2017-10-20,GRPN,"Groupon Spokesperson Responds To Report Co. Cancelled Out Of Credit Suisse Conference, Tells Benzinga: 'We were never actually registered for this conference,' Co. Did Not Pursue Event As 'schedules weren't lining up'",96.0,92.2,-3.9583,down
FNSPID_06302,2017-10-20,GRPN,Groupon Shares Bounce ~$0.05 From Session Lows; Traders Circulating Chatter Co. Cancelled Presentation At Credit Suisse's Tech Media Telecom Conference,96.0,92.2,-3.9583,down
FNSPID_06303,2017-10-18,GRPN,"B. Riley Maintains Buy On Groupon, Raises Price Target From $5.50 To $6.30",100.0,99.0,-1.0,neutral
FNSPID_06304,2017-10-17,GRPN,"Gabelli & Co. Initiates Coverage On Groupon with Buy Rating, Has $7 Private Market Share Value On Co.",99.0,100.0,1.0101,up
FNSPID_06305,2017-10-16,GRPN,30 Stocks Moving In Monday's Mid-Day Session,94.0,99.0,5.3191,up
FNSPID_06306,2017-10-16,GRPN,Groupon Is Starting To Look Like A Better Deal,94.0,99.0,5.3191,up
FNSPID_06307,2017-10-16,GRPN,5 Biggest Price Target Changes For Monday,94.0,99.0,5.3191,up
FNSPID_06308,2017-10-16,GRPN,"Benzinga's Top Upgrades, Downgrades For October 16, 2017",94.0,99.0,5.3191,up
FNSPID_06309,2017-10-16,GRPN,"The Market In 5 Minutes: Health Insurers, Tesla Firings And Big Analyst Rating Changes",94.0,99.0,5.3191,up
FNSPID_06310,2017-10-16,GRPN,28 Stocks Moving In Monday's Pre-Market Session,94.0,99.0,5.3191,up
FNSPID_06311,2017-10-16,GRPN,Cowen & Co. Upgrades Groupon to Market Perform,94.0,99.0,5.3191,up
FNSPID_06312,2017-10-11,GRPN,Goldman Sachs: Groupon's Economics Are Getting Worse,96.6,93.4,-3.3126,down
FNSPID_06313,2017-10-11,GRPN,28 Stocks Moving In Wednesday's Mid-Day Session,96.6,93.4,-3.3126,down
FNSPID_06314,2017-10-11,GRPN,"Benzinga's Top Upgrades, Downgrades For October 11, 2017",96.6,93.4,-3.3126,down
FNSPID_06315,2017-10-11,GRPN,Goldman Sachs Assumes Groupon at Sell,96.6,93.4,-3.3126,down
FNSPID_06316,2017-10-11,GRPN,25 Stocks Moving In Wednesday's Pre-Market Session,96.6,93.4,-3.3126,down
FNSPID_06317,2017-10-09,GRPN,Seeing Notable Block Trade In Groupon; 889.08K Shares At $5.02,101.2,99.8,-1.3834,down
FNSPID_06318,2017-10-05,GRPN,Analyst: Expect Another Stellar Quarter From Costco,102.8,100.6,-2.1401,down
FNSPID_06319,2017-10-03,GRPN,Groupon Back At All-Important $5 Level,105.6,103.6,-1.8939,down
FNSPID_06320,2017-09-26,GRPN,Vetr Urges Strong Buy On Groupon After Uptrend Emerges,95.2,98.2,3.1513,up
FNSPID_06321,2017-09-22,GRPN,"Benzinga's Top Upgrades, Downgrades For September 22, 2017",91.2,92.8,1.7544,up
FNSPID_06322,2017-09-22,GRPN,"DA Davidson Initiates Coverage On Groupon with Buy Rating, Announces $5.00 Price Target",91.2,92.8,1.7544,up
FNSPID_06323,2017-09-21,GRPN,The Daily Leaf Wants To Become 'The Groupon Of Marijuana',90.6,91.2,0.6622,neutral
FNSPID_06324,2017-09-21,GRPN,"Groupon Shares Rise To Session Highs, Now Up 3.2% Following Notable Block Trade Over Last Few Mins: 500K Shares At $4.43/Share",90.6,91.2,0.6622,neutral
FNSPID_06325,2017-09-20,GRPN,Jim Cramer Gives His Opinion On Visa And Groupon,87.8,90.6,3.1891,up
FNSPID_06326,2017-09-08,GRPN,25 Stocks Moving In Friday's Pre-Market Session,87.6,88.2,0.6849,neutral
FNSPID_06327,2017-08-29,GRPN,25 Stocks Moving In Tuesday's Pre-Market Session,85.8,85.6,-0.2331,neutral
FNSPID_06328,2017-08-04,GRPN,GrubHub's Hunger For Partnerships Will Deliver Growth,82.4,82.4,0.0,neutral
FNSPID_06329,2017-08-03,GRPN,Groupon CEO Rich Williams Tells Cramer The 'Old Paper Voucher Experience' Is Over,85.2,82.4,-3.2864,down
FNSPID_06330,2017-08-02,GRPN,"Groupon Shares Up 7.4% Following Q2 Earnings, Raised Lower End Of FY17 Outlook",84.6,85.2,0.7092,neutral
FNSPID_06331,2017-08-02,GRPN,Hearing Groupon CEO To Be Featured On Cramer's Mad Money,84.6,85.2,0.7092,neutral
FNSPID_06332,2017-08-02,GRPN,"Groupon Narrows, Raises Low End Of FY17 Adj. EBITDA Outlook From $200M-$240M To $215M-$240M",84.6,85.2,0.7092,neutral
FNSPID_06333,2017-08-02,GRPN,Groupon Affirms FY17 Gross Profit Outlook $1.3B-$1.35B,84.6,85.2,0.7092,neutral
FNSPID_06334,2017-08-02,GRPN,"Groupon Reports Q2 Adj. EPS $0.02, Sales $662.619M",84.6,85.2,0.7092,neutral
FNSPID_06335,2017-08-02,GRPN,"Earnings Scheduled For August 2, 2017",84.6,85.2,0.7092,neutral
FNSPID_06336,2017-08-01,GRPN,22 Stocks Moving In Tuesday's Pre-Market Session,77.4,84.6,9.3023,up
FNSPID_06337,2017-07-31,GRPN,"Groupon, Grubhub Report Strategic Partnership to Bring Food Delivery to Groupon Customers Throughout the United States",75.2,77.4,2.9255,up
FNSPID_06338,2017-07-21,GRPN,Bank Of America Says Expectations For Groupon Are Still Too High,73.0,73.0,0.0,neutral
FNSPID_06339,2017-07-21,GRPN,"Bank of America Reinstates Underperform on Groupon, Announces $3.50",73.0,73.0,0.0,neutral
FNSPID_06340,2017-07-18,GRPN,Benzinga's Option Alert Recap From July 18,78.8,79.8,1.269,up
FNSPID_06341,2017-07-18,GRPN,Groupon Option Alert: Aug 4 $4 Calls Sweep (23) at the Bid: 1367 @ $0.232 vs 753 OI; Ref=$3.885,78.8,79.8,1.269,up
FNSPID_06342,2017-07-03,GRPN,Watch These 7 Huge Call Purchases In Monday Trade,76.6,76.2,-0.5222,neutral
FNSPID_06343,2017-06-30,GRPN,Benzinga's Option Alert Recap From June 30,76.8,76.6,-0.2604,neutral
FNSPID_06344,2017-06-30,GRPN,A Mid-Year Review Of Baird's Favorite Internet Stocks,76.8,76.6,-0.2604,neutral
FNSPID_06345,2017-06-30,GRPN,Notable Option Activity In Groupon Oct. $6 Calls; Action Implies Trader Betting On ~63% Upside In The Coming Months; BZ Note: GRPN Hasn't Traded Above The $6 Level Since June 9th 2015,76.8,76.6,-0.2604,neutral
FNSPID_06346,2017-06-30,GRPN,Option Alert: Groupon Oct 6.0 Calls Sweep: 500 @ ASK $0.08: 500 traded vs 42 OI: Earnings 7/27 Before Open (est) $3.74 Ref,76.8,76.6,-0.2604,neutral
FNSPID_06347,2017-06-29,GRPN,12 Biggest Mid-Day Gainers For Thursday,72.2,76.8,6.3712,up
FNSPID_06348,2017-06-29,GRPN,"Benzinga's Top Upgrades, Downgrades For June 29, 2017",72.2,76.8,6.3712,up
FNSPID_06349,2017-06-29,GRPN,The Market In 5 Minutes,72.2,76.8,6.3712,up
FNSPID_06350,2017-06-29,GRPN,22 Stocks Moving In Thursday's Pre-Market Session,72.2,76.8,6.3712,up
FNSPID_06351,2017-06-29,GRPN,B. Riley Upgrades Groupon to Buy,72.2,76.8,6.3712,up
FNSPID_06352,2017-06-23,GRPN,"Here's Why JCPenney, Yelp, and Others Were Removed From the Russell 1000",69.4,69.0,-0.5764,neutral
FNSPID_06353,2017-06-07,GRPN,"Startup Spotlight: Meet Outcome Health, the $5 Billion Healthcare Tech Unicorn",60.6,61.2,0.9901,neutral
FNSPID_06354,2017-06-04,GRPN,"Benzinga's Bulls And Bears For The Past Week: McDonald's, Ford, BlackBerry And More",61.0,60.6,-0.6557,neutral
FNSPID_06355,2017-05-31,GRPN,"Groupon Is Trying To Evolve, But UBS Isn't Buying It",60.2,62.2,3.3223,up
FNSPID_06356,2017-05-31,GRPN,5 Biggest Price Target Changes For Wednesday,60.2,62.2,3.3223,up
FNSPID_06357,2017-05-22,GRPN,"JP Morgan Tech, Media And Telecom Conference Begins Today; Presenters Include: Hasbro, Visa, Mastercard, WWE, Groupon, Frontier Communications, Viacom, CyberArk, Sprint, And Verizon",66.6,65.6,-1.5015,down
FNSPID_06358,2017-05-03,GRPN,15 Biggest Mid-Day Losers For Wednesday,69.4,68.6,-1.1527,down
FNSPID_06359,2017-05-03,GRPN,"UPDATE: Groupon Reports Q1 Adj. EPS $0.01 vs $(0.01) Est., Sales $673.6M vs $724.96M Est.",69.4,68.6,-1.1527,down
FNSPID_06360,2017-05-03,GRPN,Groupon Sees FY17 Adj. EBITDA $200M-$240M,69.4,68.6,-1.1527,down
FNSPID_06361,2017-05-03,GRPN,Groupon Sees FY17 Gross Profit $1.3B-$1.35B,69.4,68.6,-1.1527,down
FNSPID_06362,2017-05-03,GRPN,"Groupon Reports Q1 Net Loss from Continuing Operations $20.9M, Adj. EBITDA $4.8M",69.4,68.6,-1.1527,down
FNSPID_06363,2017-05-03,GRPN,"15 Stocks To Watch For May 3, 2017",69.4,68.6,-1.1527,down
FNSPID_06364,2017-05-03,GRPN,"Earnings Scheduled For May 3, 2017",69.4,68.6,-1.1527,down
FNSPID_06365,2017-05-02,GRPN,Vetr Crowd Downgrades Groupon As Earnings Approach,80.0,69.4,-13.25,down
FNSPID_06366,2017-05-02,GRPN,Benzinga's Option Alert Recap From May 2,80.0,69.4,-13.25,down
FNSPID_06367,2017-05-02,GRPN,"Seeing Notable Options Activity In Groupon As Shares Trade Up 1%; BZ NOTE: Activity In May 12th $4.50 Calls And May 19th $4.50 Calls Imply Traders Expecting ~16% Upside In 10 Days And 17 Days, Respectively; Co. Has Earnings 5/3 Pre-Market",80.0,69.4,-13.25,down
FNSPID_06368,2017-05-02,GRPN,Option Alert: Groupon May 12th 4.5 Calls Sweep: 784 @ ASK $0.15: 799 traded vs 260 OI: Earnings tmrrw Before Open $4.02 Ref,80.0,69.4,-13.25,down
FNSPID_06369,2017-05-02,GRPN,Jim Cramer Gives His Opinion on Groupon And Baidu,80.0,69.4,-13.25,down
FNSPID_06370,2017-04-24,GRPN,"Benzinga's Top Upgrades, Downgrades For April 24, 2017",77.8,78.2,0.5141,neutral
FNSPID_06371,2017-04-24,GRPN,The Market In 5 Minutes,77.8,78.2,0.5141,neutral
FNSPID_06372,2017-04-24,GRPN,Morgan Stanley Downgrades Groupon To Underweight,77.8,78.2,0.5141,neutral
FNSPID_06373,2017-04-21,GRPN,Watch These 10 Huge Call Purchases In Friday Trade,77.6,77.8,0.2577,neutral
FNSPID_06374,2017-04-20,GRPN,Benzinga's Option Alert Recap From April 20,78.0,77.6,-0.5128,neutral
FNSPID_06375,2017-04-20,GRPN,'Own Groupon Into Q1 Print'; Stock Stages Rally Following Piper Jaffray Call,78.0,77.6,-0.5128,neutral
FNSPID_06376,2017-04-20,GRPN,Option Alert: Groupon Jun 4.0 Calls: 654 @ ASK $0.34: 2001 traded vs 382 OI: Earnings 5/3 Before Open $3.85 Ref,78.0,77.6,-0.5128,neutral
FNSPID_06377,2017-04-20,GRPN,25 Stocks Moving In Thursday's Pre-Market Session,78.0,77.6,-0.5128,neutral
FNSPID_06378,2017-04-19,GRPN,"DRIVIN, Car Data Startup That Aligns Vehicle Inventory With Dealer Demand, Acquired For $43 Million",75.6,78.0,3.1746,up
FNSPID_06379,2017-04-17,GRPN,Amazon Is Gaining In The Online Food Delivery Space,73.0,75.0,2.7397,up
FNSPID_06380,2017-04-16,GRPN,Capital Structure 101: What Different Shareholder Classes Mean For Investors,73.0,75.0,2.7397,up
FNSPID_06381,2017-04-11,GRPN,Does RetailMeNot Deal Read Through For Comparable Peers?,75.0,75.4,0.5333,neutral
FNSPID_06382,2017-04-03,GRPN,"Meet One Of The Largest VC-Backed Cannabis Companies In The U.S., Generating 300% ROI In 10 Weeks",77.8,75.8,-2.5707,down
FNSPID_06383,2017-03-29,GRPN,Amazon Connect Could Mean Big Trouble For Twilio,78.6,79.2,0.7634,neutral
FNSPID_06384,2017-03-29,GRPN,22 Stocks Moving In Wednesday's Pre-Market Session,78.6,79.2,0.7634,neutral
FNSPID_06385,2017-03-28,GRPN,"Barclays Initiates Coverage On Groupon at Underweight, Announces $3.60 Price Target",79.2,78.6,-0.7576,neutral
FNSPID_06386,2017-03-27,GRPN,Groupon Is A Turnaround Story Worth Watching,79.0,79.2,0.2532,neutral
FNSPID_06387,2017-03-27,GRPN,"Silicon Valley Is Toast, According To This Analyst",79.0,79.2,0.2532,neutral
FNSPID_06388,2017-03-27,GRPN,"Benzinga's Top Upgrades, Downgrades For March 27, 2017",79.0,79.2,0.2532,neutral
FNSPID_06389,2017-03-27,GRPN,"Citigroup Initiates Coverage On Groupon With Neutral, Announces $5 Price Target",79.0,79.2,0.2532,neutral
FNSPID_06390,2017-03-08,GRPN,Stocks Feeling A Bit Under The Weather,82.0,80.8,-1.4634,down
FNSPID_06391,2017-03-08,GRPN,"Groupon Sells Groupon Singapore To Fave, Terms Not Disclosed As Transaction Expected To Close Later This Week",82.0,80.8,-1.4634,down
FNSPID_06392,2017-03-06,GRPN,Volume Spike in Groupon,80.8,81.4,0.7426,neutral
FNSPID_06393,2017-02-28,GRPN,"Pacific Crest Emerging Tech Summit Begins Today; Presenters Include Imperva, Groupon, CyberArk, And Citrix Systems",84.6,85.2,0.7092,neutral
FNSPID_06394,2017-02-27,GRPN,"Morgan Stanley Tech, Media & Telecom Conference Begins Today; Presenters Include GoDaddy, Citrix Systems, Comcast, CBS, Splunk, & Groupon",89.8,84.6,-5.7907,down
FNSPID_06395,2017-02-20,GRPN,Hong Kong Television Network Says Talent Ascent to Acquire Shift Media Group from Groupon for $671K,94.8,90.4,-4.6414,down
FNSPID_06396,2017-02-16,GRPN,7 Biggest Price Target Changes For Thursday,92.6,93.2,0.6479,neutral
FNSPID_06397,2017-02-16,GRPN,"Benzinga's Top Upgrades, Downgrades For February 16, 2017",92.6,93.2,0.6479,neutral
FNSPID_06398,2017-02-16,GRPN,The Market In 5 Minutes,92.6,93.2,0.6479,neutral
FNSPID_06399,2017-02-16,GRPN,Wedbush Downgrades Groupon To Neutral,92.6,93.2,0.6479,neutral
FNSPID_06400,2017-02-15,GRPN,Mid-Afternoon Market Update: Groupon Surges After Strong Q4 Results; World Fuel Services Shares Slide,92.8,92.6,-0.2155,neutral
FNSPID_06401,2017-02-15,GRPN,15 Biggest Mid-Day Gainers For Wednesday,92.8,92.6,-0.2155,neutral
FNSPID_06402,2017-02-15,GRPN,"Groupon Pops 20% After Q4 Beat, Alibaba Stake",92.8,92.6,-0.2155,neutral
FNSPID_06403,2017-02-15,GRPN,Groupon's Bounce-Back Quarter,92.8,92.6,-0.2155,neutral
FNSPID_06404,2017-02-15,GRPN,25 Stocks Moving In Wednesday's Pre-Market Session,92.8,92.6,-0.2155,neutral
FNSPID_06405,2017-02-15,GRPN,"Groupon Q4 EPS $0.07 vs $0.02 Est, Revenue $934.9M vs $912.8M Est",92.8,92.6,-0.2155,neutral
FNSPID_06406,2017-02-15,GRPN,12 Stocks You Should Be Watching Today,92.8,92.6,-0.2155,neutral
FNSPID_06407,2017-02-15,GRPN,"Alibaba Reports 5.7% Passive Stake in Groupon as of December 31, 2016 in 13G",92.8,92.6,-0.2155,neutral
FNSPID_06408,2017-02-15,GRPN,"Earnings Scheduled For February 15, 2017",92.8,92.6,-0.2155,neutral
FNSPID_06409,2017-02-01,GRPN,"Meet Uptake Technologies, The New Startup Run By Groupon's Founders",69.4,70.4,1.4409,up
FNSPID_06410,2017-01-27,GRPN,Here's What Alibaba's Recent Acquisitions Suggest About The Future Of The Economy,69.0,68.0,-1.4493,down
FNSPID_06411,2017-01-23,GRPN,Apple Gets Litigious: Qualcomm The Latest In A String Of Lawsuits,69.4,69.8,0.5764,neutral
FNSPID_06412,2017-01-23,GRPN,Is Snapchat's Snap Another 'Junk' IPO?,69.4,69.8,0.5764,neutral
FNSPID_06413,2017-01-20,GRPN,"Where There's Smoke, There's Not Always Fire: Be Careful With These 10 Rumor Mill Stocks",69.0,69.4,0.5797,neutral
FNSPID_06414,2017-01-18,GRPN,Mattel Just Poached A Top Google Executive To Lead The Toy Company,70.2,70.2,0.0,neutral
FNSPID_06415,2017-01-13,GRPN,Groupon Shares Largely Unaffected Despite Volume Spike as Hearing Unconfirmed Chatter Discrediting Alibaba Rumor from Thurs.,71.6,70.8,-1.1173,down
FNSPID_06416,2017-01-13,GRPN,The Market In 5 Minutes: Big Banks Get Earnings Season Started,71.6,70.8,-1.1173,down
FNSPID_06417,2017-01-13,GRPN,Wall Street's M&A Chatter From January 12,71.6,70.8,-1.1173,down
FNSPID_06418,2017-01-13,GRPN,Watch These 8 Huge Call Purchases In Friday Trade,71.6,70.8,-1.1173,down
FNSPID_06419,2017-01-12,GRPN,Option Alert: Groupon Jan 3.5 Calls: 500 @ ASK $0.24: 1383 traded vs 2685 OI: Earnings 2/9 After Close (est) $3.62 Ref,71.4,71.6,0.2801,neutral
FNSPID_06420,2017-01-12,GRPN,Groupon Higher Off Renewed And Unconfirmed Alibaba Interest,71.4,71.6,0.2801,neutral
FNSPID_06421,2017-01-12,GRPN,"BZ NOTE: Groupon Interest by Alibaba Has Previously Been Heard, Back in March 2016; Groupon Shares Have Been Volatile Since Then, Trading to a High Near $6 in Aug., But Down ~40% Since the High, Down ~16% Since Rumor Was First Heard",71.4,71.6,0.2801,neutral
FNSPID_06422,2017-01-12,GRPN,Option Alert: Groupn Jan 13th 3.5 Calls Sweep: 800 @ ASK $0.07: 3293 traded vs 394 OI: Earnings 2/9 After Close (est) $3.49 Ref,71.4,71.6,0.2801,neutral
FNSPID_06423,2017-01-12,GRPN,Groupon Shares Up 2% as Traders Passing Around Unconfirmed Chatter,71.4,71.6,0.2801,neutral
FNSPID_06424,2017-01-11,GRPN,Credit Suisse: Groupon's Marketing Spend A 2017 Catalyst,70.0,71.4,2.0,up
FNSPID_06425,2017-01-03,GRPN,15 Biggest Mid-Day Gainers For Tuesday,70.0,70.2,0.2857,neutral
FNSPID_06426,2017-01-03,GRPN,Groupon's Lingering Red Flags May All Be Priced In After 40% Correction,70.0,70.2,0.2857,neutral
FNSPID_06427,2017-01-03,GRPN,"Benzinga's Top Upgrades, Downgrades For January 3, 2017",70.0,70.2,0.2857,neutral
FNSPID_06428,2017-01-03,GRPN,The Market In 5 Minutes: Oil Pushes Markets Higher To Kick Off The New Year,70.0,70.2,0.2857,neutral
FNSPID_06429,2017-01-03,GRPN,22 Stocks Moving In Tuesday's Pre-Market Session,70.0,70.2,0.2857,neutral
FNSPID_06430,2017-01-03,GRPN,A Peek Into The Markets: U.S. Stock Futures Surge On First Trading Day Of 2017,70.0,70.2,0.2857,neutral
FNSPID_06431,2017-01-03,GRPN,"RBC Capital Upgrades Groupon to Sector Perform, Announces $4.00",70.0,70.2,0.2857,neutral
FNSPID_06432,2016-12-21,GRPN,Jim Cramer Shares His Thoughts On Groupon And Novo Nordisk,72.2,70.4,-2.4931,down
FNSPID_06433,2016-12-13,GRPN,"Online Food Delivery: Amid Fierce Competition, Grubhub Remains No. 1 For Now",75.2,72.8,-3.1915,down
FNSPID_06434,2016-12-08,GRPN,Jim Cramer Shares His Thoughts On AK Steel And Groupon,77.8,77.4,-0.5141,neutral
FNSPID_06435,2016-12-06,GRPN,5 Economical Ways Millennials Can Ring In The New Year,76.4,79.2,3.6649,up
FNSPID_06436,2016-11-22,GRPN,Watch These 7 Huge Call Purchases In Tuesday Trade,81.0,81.0,0.0,neutral
FNSPID_06437,2016-11-21,GRPN,Option Alert: GRPN Fri 11/25 4.0 Calls (Wkly) Sweep: 999 @ ASK $0.083: 2352 traded vs 436 OI: Earnings 2/9 After Close (est) $3.97 Ref,79.6,81.0,1.7588,up
FNSPID_06438,2016-11-15,GRPN,"10 Stocks That Rallied Four Days, Then Sold Off Yesterday",80.4,81.8,1.7413,up
FNSPID_06439,2016-11-14,GRPN,From A(mazon) To Z(ynga): Loop Capital Breaks Down Trump Presidency Risk On Internet Stocks,80.0,80.4,0.5,neutral
FNSPID_06440,2016-11-12,GRPN,'Trump And Dump' Scenarios As The Post-Election Rally Fades,80.0,80.4,0.5,neutral
FNSPID_06441,2016-11-04,GRPN,These 11 Stocks Could Drop 70%,75.6,78.2,3.4392,up
FNSPID_06442,2016-11-02,GRPN,Watch These 7 Huge Call Purchases In Wednesday Trade,76.8,78.8,2.6042,up
FNSPID_06443,2016-11-01,GRPN,Option Alert: GRPN Dec16 4.0 Calls Sweep: 1077 @ ASK $0.245: 1318 traded vs 306 OI: $3.90 Ref,77.6,76.8,-1.0309,down
FNSPID_06444,2016-10-29,GRPN,These 9 Stocks Had The Biggest Earnings Reactions,79.8,77.6,-2.7569,down
FNSPID_06445,2016-10-28,GRPN,18 Stocks Moving In Friday's Pre-Market Session,81.2,79.8,-1.7241,down
FNSPID_06446,2016-10-27,GRPN,Mid-Afternoon Market Update: TTM Tech Climbs On Earnings Beat; Groupon Shares Plummet,82.0,81.2,-0.9756,neutral
FNSPID_06447,2016-10-27,GRPN,20 Biggest Mid-Day Losers For Thursday,82.0,81.2,-0.9756,neutral
FNSPID_06448,2016-10-27,GRPN,Groupon Gets A Discount On Living Social Deal,82.0,81.2,-0.9756,neutral
FNSPID_06449,2016-10-27,GRPN,20 Stocks Moving In Thursday's Pre-Market Session,82.0,81.2,-0.9756,neutral
FNSPID_06450,2016-10-27,GRPN,"15 Must Watch Stocks for October 27, 2016",82.0,81.2,-0.9756,neutral
FNSPID_06451,2016-10-26,GRPN,Groupon Tumbles 6% Despite Top And Bottom Line Beat,105.2,82.0,-22.0532,down
FNSPID_06452,2016-10-26,GRPN,Groupon Raises FY16 Rev. $3.075-$3.15B vs. Est. $3.1B,105.2,82.0,-22.0532,down
FNSPID_06453,2016-10-26,GRPN,"Groupon Reports Q3 EPS $(0.01) vs. Est. $(0.02), Rev. $720.5M vs. Est. $710.47M",105.2,82.0,-22.0532,down
FNSPID_06454,2016-10-26,GRPN,"Earnings Scheduled For October 26, 2016",105.2,82.0,-22.0532,down
FNSPID_06455,2016-10-25,GRPN,3 Things In Focus For Groupon's Q3 Report,106.4,105.2,-1.1278,down
FNSPID_06456,2016-10-25,GRPN,Option Alert: GRPN Fri 10/28 6.0 Calls (Wkly) Sweep: 1981 @ ASK $0.218: 2217 traded vs 7663 OI: Earnings tmrrw After Market (conf) $5.31 Ref,106.4,105.2,-1.1278,down
FNSPID_06457,2016-10-17,GRPN,15 Biggest Mid-Day Gainers For Monday,101.8,101.4,-0.3929,neutral
FNSPID_06458,2016-10-17,GRPN,8 Biggest Price Target Changes For Monday,101.8,101.4,-0.3929,neutral
FNSPID_06459,2016-10-17,GRPN,Benzinga's Top Upgrades,101.8,101.4,-0.3929,neutral
FNSPID_06460,2016-10-17,GRPN,"The Market In 5 Minutes: Choppy Oil Prices, Bank Of America Keeps Big Banks Green",101.8,101.4,-0.3929,neutral
FNSPID_06461,2016-10-17,GRPN,18 Stocks Moving In Monday's Pre-Market Session,101.8,101.4,-0.3929,neutral
FNSPID_06462,2016-10-17,GRPN,"Wedbush Upgrades Groupon, Inc. - Class A Common Stock to Outperform, Raises to $6.50",101.8,101.4,-0.3929,neutral
FNSPID_06463,2016-10-05,GRPN,Chowdhry: Twilio And Nutanix Are Marching In The 'Junk IPO Parade',106.2,102.8,-3.2015,down
FNSPID_06464,2016-10-05,GRPN,Watch These 7 Huge Call Purchases In Wednesday Trade,106.2,102.8,-3.2015,down
FNSPID_06465,2016-10-04,GRPN,Groupon Morphing Into A Real-Time Marketplace For Local Bargains,105.8,106.2,0.3781,neutral
FNSPID_06466,2016-10-04,GRPN,Option Alert: GRPN Fri 10/14 5.5 Calls (Wkly) Sweep: 730 @ ASK $0.07: 1286 traded vs 424 OI: Earnings 11/1 $5.30 Ref,105.8,106.2,0.3781,neutral
FNSPID_06467,2016-09-29,GRPN,Benzinga's Top Initiations,102.0,103.0,0.9804,neutral
FNSPID_06468,2016-09-29,GRPN,The Market In 5 Minutes: OPEC's Deal And Gary Johnson's Moment,102.0,103.0,0.9804,neutral
FNSPID_06469,2016-09-29,GRPN,Boenning & Scattergood Initiates Coverage on Groupon at Neutral,102.0,103.0,0.9804,neutral
FNSPID_06470,2016-09-27,GRPN,Watch These 7 Huge Call Purchases In Tuesday Trade,106.6,105.2,-1.3133,down
FNSPID_06471,2016-09-26,GRPN,Option Alert: GRPN Nov16 5.0 Calls Sweep: 566 @ ASK $0.65: 592 traded vs 1490 OI: Earnings 11/1 $5.18 Ref,103.6,106.6,2.8958,up
FNSPID_06472,2016-09-26,GRPN,End Of Yelp's Dual-Class Share Structure Could Provide Catalyst For Takeout,103.6,106.6,2.8958,up
FNSPID_06473,2016-09-26,GRPN,"UPDATE: Maxim Also States In Yelp Note That Groupon's Dual-Share Class Structure To Expire At End Of October This Year, Says, 'could serve as a catalyst for that stock'",103.6,106.6,2.8958,up
FNSPID_06474,2016-09-14,GRPN,Benzinga's Top Initiations,100.8,103.8,2.9762,up
FNSPID_06475,2016-09-14,GRPN,Loop's Harper Neutral On Ecommerce Marketplace Stocks,100.8,103.8,2.9762,up
FNSPID_06476,2016-09-14,GRPN,"Loop Capital Starts Groupon At Hold, Points To Co History As Reason To Have Muted Expectations For Performance",100.8,103.8,2.9762,up
FNSPID_06477,2016-09-13,GRPN,"Loop Capital Initiates Coverage on Groupon at Hold, Announces $6.00 PT",102.2,100.8,-1.3699,down
FNSPID_06478,2016-08-24,GRPN,Terms Of The Trade: Dollar-Cost Averaging,108.8,107.6,-1.1029,down
FNSPID_06479,2016-08-08,GRPN,Option Alert: GRPN Oct16 6.0 Calls Sweep: 620 @ ASK $0.51: 1189 traded vs 1774 OI: $5.82 Ref,117.2,117.2,0.0,neutral
FNSPID_06480,2016-08-08,GRPN,Option Alert: GRPN Aug16 6.0 Calls Sweep: 763 @ ASK $0.21: 2691 traded vs 1280 OI: $5.80 Ref,117.2,117.2,0.0,neutral
FNSPID_06481,2016-08-08,GRPN,Option Alert: GRPN Fri 8/12 6.0 Puts (Wkly) Sweep: 1539 @ Above Ask! $0.32: 1539 traded vs 465 OI: $5.80 Ref,117.2,117.2,0.0,neutral
FNSPID_06482,2016-08-08,GRPN,Watch These 7 Huge Call Purchases In Monday Trade,117.2,117.2,0.0,neutral
FNSPID_06483,2016-08-05,GRPN,Option Alert: GRPN Aug16 6.0 Calls Sweep: 946 @ ASK $0.14: 1066 traded vs 383 OI: $5.67 Ref,113.8,117.2,2.9877,up
FNSPID_06484,2016-08-03,GRPN,5 Stocks Under $5 Making Headlines,106.6,108.6,1.8762,up
FNSPID_06485,2016-07-28,GRPN,Mid-Afternoon Market Update: Crude Oil Down 1.7%; Groupon Shares Climb On Upbeat Results,97.4,96.4,-1.0267,down
FNSPID_06486,2016-07-28,GRPN,20 Biggest Mid-Day Gainers For Thursday,97.4,96.4,-1.0267,down
FNSPID_06487,2016-07-28,GRPN,Mid-Day Market Update: GrubHub Surges Following Strong Results; Infinera Shares Slide,97.4,96.4,-1.0267,down
FNSPID_06488,2016-07-28,GRPN,Mid-Morning Market Update: Markets Open Lower; Ford Profit Misses Estimates,97.4,96.4,-1.0267,down
FNSPID_06489,2016-07-28,GRPN,Technical Alert - Groupon Trades Over $5 And Retreats After Q2 Beat,97.4,96.4,-1.0267,down
FNSPID_06490,2016-07-28,GRPN,7 Biggest Price Target Changes For Thursday,97.4,96.4,-1.0267,down
FNSPID_06491,2016-07-28,GRPN,The Market In 5 Minutes: Facebook Crushes Earnings,97.4,96.4,-1.0267,down
FNSPID_06492,2016-07-28,GRPN,Groupon Shows Positive Steps To Full-Year Profitability,97.4,96.4,-1.0267,down
FNSPID_06493,2016-07-28,GRPN,16 Stocks Moving In Thursday's Pre-Market Session,97.4,96.4,-1.0267,down
