article_id,date,ticker,article_title,price_t,price_t1,pct_change,label,predicted_label,confidence,explanation,manual_score
FNSPID_06725,2019-09-23,HAL,30 Stocks Moving in Monday's Pre-Market Session,18.14,17.16,-5.4342,down,up,0.4311,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""30 Stocks Moving in Monday's Pre-Market Session"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_06726,2019-09-18,HAL,Shares of several oil & gas companies are trading lower on continued momentum after Saudi Arabia announced it is close to restoring 70% of the 5.7 million BPD of oil output loss and will be back at normal levels in a matter of weeks. NOTE: The return of output to normal levels was initially expected to take up to months.,18.32,18.42,0.5285,neutral,up,0.3823,,
FNSPID_06727,2019-09-17,HAL,Shares of several oil & gas companies are trading lower after Saudi Arabia announced it is close to restoring 70% of the 5.7 million BPD of oil output loss and will be back at normal levels in a matter of weeks. NOTE: The return of output to normal levels was initially expected to take up to months.,18.51,18.32,-1.0461,down,up,0.3809,,
FNSPID_06728,2019-09-16,HAL,"Benzinga's Top Upgrades, Downgrades For September 16, 2019",19.8,18.51,-6.4918,down,up,0.3885,,
FNSPID_06729,2019-09-16,HAL,10 Biggest Price Target Changes For Monday,19.8,18.51,-6.4918,down,up,0.351,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""10 Biggest Price Target Changes For Monday"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_06730,2019-09-16,HAL,Shares of several oil & gas companies are trading higher on heightened tensions following an attack on a Saudi Arabian oil field. NOTE: The strike on the oil field has disrupted about half of Saudi Arabia's oil production equivalent to 5% of the daily global oil supply.,19.8,18.51,-6.4918,down,up,0.3755,,
FNSPID_06731,2019-09-16,HAL,"Barclays Downgrades Halliburton to Equal-Weight, Lowers Price Target to $23",19.8,18.51,-6.4918,down,up,0.3573,,
FNSPID_06733,2019-09-12,HAL,Shares of several oil and gas companies are trading lower after as a potential push-back after the sector trading higher for the last three consecutive sessions on news that OPEC and other countries would agree to extend oil output cuts to support prices. NOTE: Saudi Arabia wants to boost oil prices for the upcoming Aramco IPO in an effort to balance its budget and pull off a $2 trillion valuation.,17.39,17.84,2.6329,up,up,0.4096,,
FNSPID_06734,2019-09-12,HAL,"Wells Fargo Maintains Outperform on Halliburton, Lowers Price Target to $26",17.39,17.84,2.6329,up,up,0.3542,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Wells Fargo Maintains Outperform on Halliburton, Lowers Price Target to $26"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_06735,2019-09-10,HAL,Shares of several oil & gas companies are trading higher on extended optimism that OPEC and other countries will potentially agree to extend oil output cuts to support prices. NOTE: Saudi Arabia wants to boost oil prices for the upcoming Aramco IPO in an effort to balance its budget and pull off a $2 trillion valuation.,17.63,17.65,0.0998,neutral,up,0.4193,,
FNSPID_06736,2019-09-09,HAL,Shares of several oil & gas companies are trading higher after the new Saudi energy minister said there would be no radical change in the country's oil policy and the deal to cut oil production by 1.2 million barrels per day will stay.,17.56,17.63,0.401,neutral,up,0.3987,,
FNSPID_06737,2019-09-06,HAL,"Citigroup Maintains Buy on Halliburton, Lowers Price Target to $27",16.8,17.56,4.505,up,up,0.3577,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Citigroup Maintains Buy on Halliburton, Lowers Price Target to $27"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_06738,2019-09-05,HAL,Shares of several oil & gas companies are trading higher after the EIA reported a crude inventory draw of 4.771 million compared to the 2.488 million draw estimate. A larger-than-expected draw is seen as a sign of oil demand increasing.,16.73,16.8,0.4737,neutral,up,0.4317,,
FNSPID_06739,2019-09-05,HAL,"Bank of America Reiterates Buy on Halliburton, Lowers Price Target to $23",16.73,16.8,0.4737,neutral,up,0.3629,,
FNSPID_06740,2019-09-03,HAL,"Shares of several oil and gas companies are trading lower as trade concerns continue to escalate following a new 15% tariff, which was added by President Trump to $112 billion worth of Chinese goods on Sunday.",16.51,16.51,0.0,neutral,down,0.3751,,
FNSPID_06741,2019-09-03,HAL,17 Energy Stocks Moving In Tuesday's Pre-Market Session,16.51,16.51,0.0,neutral,up,0.4263,,
FNSPID_06742,2019-08-29,HAL,Shares of several oil & gas companies are trading higher amid easing trade tensions. China's Ministry of Commerce said the country is willing to calmly resolve the trade dispute with the USA and is against any further escalation in tensions.,16.16,16.43,1.673,up,up,0.4041,,
FNSPID_06743,2019-08-28,HAL,Stocks That Hit 52-Week Lows On Wednesday,15.69,16.16,2.9445,up,neutral,0.3398,,
FNSPID_06744,2019-08-28,HAL,Shares of several oil stocks are trading higher due to an oil price increase after industry data showed a decline in US oil reserves.,15.69,16.16,2.9445,up,up,0.4171,,
FNSPID_06745,2019-08-26,HAL,22 Energy Stocks Moving In Monday's Pre-Market Session,15.26,15.09,-1.0857,down,up,0.4325,,
FNSPID_06746,2019-08-23,HAL,Shares of several oil & gas companies are trading lower on escalated trade tensions after China announced it plans to impose a 5%-10% tariff rate on $75 billion worth of U.S. goods.,15.45,15.26,-1.2415,down,up,0.37,,
FNSPID_06747,2019-08-16,HAL,"Shares of several oil and gas companies are trading higher after OPEC delivered a bearish 2019 oil market outlook, which may prompt further supply cuts.",16.45,16.85,2.4378,up,up,0.3969,,
FNSPID_07161,2019-12-22,HD,How The Dow Jones Industrial Average Changed Over The Past Decade,186.94,188.18,0.666,neutral,neutral,0.4089,,
FNSPID_07162,2019-12-21,HD,"Barron's Picks And Pans: Alibaba, Biogen, China Mobile, Peter Lynch Picks And More",186.94,188.18,0.666,neutral,neutral,0.3733,,
FNSPID_07163,2019-12-20,HD,Online Christmas Tree Shops Can Take The Hassle Out Of The Holidays,188.63,186.94,-0.8952,neutral,neutral,0.3848,,
FNSPID_07164,2019-12-17,HD,Home Depot Option Alert: Jan 17 $225 Calls Sweep (4) near the Ask: 1011 @ $1.7 vs 10795 OI; Ref=$218.82,185.67,185.91,0.1286,neutral,up,0.4151,,
FNSPID_07165,2019-12-13,HD,"Benzinga's Top Upgrades, Downgrades For December 13, 2019",182.56,183.8,0.6773,neutral,up,0.3881,,
FNSPID_07166,2019-12-12,HD,"UPDATE: Nomura On Home Depot Notes 'Beyond 2020, we expect incremental investments to ease while the corresponding benefits begin to kick in at a more meaningful clip'",180.82,182.56,0.9621,neutral,up,0.4294,,
FNSPID_07167,2019-12-12,HD,"UPDATE: Nomura Maintains Neutral On Home Depot, Lowers Target To $224 After Attending Co's Investor Conference Firm Notes 'we believe that 2020 will likely be a trough year'",180.82,182.56,0.9621,neutral,up,0.4004,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""UPDATE: Nomura Maintains Neutral On Home Depot, Lowers Target To $224 After Attending Co's Investor Conference Firm Notes 'we believe that 2020 will likely be a trough year'"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07168,2019-12-12,HD,"Benzinga's Top Upgrades, Downgrades For December 12, 2019",180.82,182.56,0.9621,neutral,up,0.3878,,
FNSPID_07169,2019-12-12,HD,"Geopolitical Jumble: UK Election Results, US Tariff Decision, Front And Center",180.82,182.56,0.9621,neutral,up,0.3667,,
FNSPID_07170,2019-12-12,HD,"Wedbush Maintains Neutral on Home Depot, Lowers Price Target to $225",180.82,182.56,0.9621,neutral,up,0.3531,,
FNSPID_07171,2019-12-12,HD,"Morgan Stanley Maintains Overweight on Home Depot, Lowers Price Target to $225",180.82,182.56,0.9621,neutral,up,0.3559,,
FNSPID_07172,2019-12-12,HD,"JP Morgan Maintains Overweight on Home Depot, Lowers Price Target to $241",180.82,182.56,0.9621,neutral,up,0.3592,,
FNSPID_07173,2019-12-12,HD,10 Biggest Price Target Changes For Thursday,180.82,182.56,0.9621,neutral,up,0.3523,,
FNSPID_07174,2019-12-12,HD,"RBC Capital Maintains Outperform on Home Depot, Lowers Price Target to $232",180.82,182.56,0.9621,neutral,up,0.3641,,
FNSPID_07175,2019-12-12,HD,"Nomura Maintains Neutral on Home Depot, Lowers Price Target to $224",180.82,182.56,0.9621,neutral,up,0.3507,,
FNSPID_07176,2019-12-12,HD,"Gordon Haskett Downgrades Home Depot to Accumulate, Announces $230 Price Target",180.82,182.56,0.9621,neutral,neutral,0.3506,,
FNSPID_07177,2019-12-12,HD,Credit Suisse Upgrades Home Depot to Outperform,180.82,182.56,0.9621,neutral,up,0.3516,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Credit Suisse Upgrades Home Depot to Outperform"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07178,2019-12-12,HD,Hearing Gordon Haskett Downgraded Home Depot Shares From Buy To Accumulate,180.82,182.56,0.9621,neutral,up,0.352,,
FNSPID_07179,2019-12-11,HD,"Benzinga Pro's Top 5 Stocks To Watch For Wed., Dec. 11, 2019: NFLX, LOW, CEI, PLCE, DFFN",180.79,180.82,0.0188,neutral,up,0.402,,
FNSPID_07180,2019-12-11,HD,Home Depot Reaffirms 2020 Sales Guidance,180.79,180.82,0.0188,neutral,neutral,0.3566,,
FNSPID_07181,2019-12-11,HD,"Home Depot Sees FY20 Total Sales Growth 3.5%-4.0%, Comparable Sales Growth 3.5%-4.0%, Operating Margin 14%",180.79,180.82,0.0188,neutral,up,0.4238,,
FNSPID_07182,2019-12-09,HD,Home Depot Option Alert: Fri $215 Calls Sweep (30) near the Ask: 543 @ $2.045 vs 2492 OI; Ref=$214.4075,184.65,184.12,-0.291,neutral,up,0.4051,,
FNSPID_07183,2019-12-03,HD,"Home Depot, Schlumberger And More 'Fast Money' Picks For Dec. 3",181.34,182.58,0.6866,neutral,neutral,0.3608,,
FNSPID_07184,2019-11-29,HD,"Black Friday Experts On 2019 Trends, Why Best Buy Is A Winner",186.85,184.4,-1.3106,down,neutral,0.3841,,
FNSPID_07185,2019-11-29,HD,3 ETFs For Black Friday,186.85,184.4,-1.3106,down,neutral,0.3652,,
FNSPID_07186,2019-11-29,HD,Jon Najarian Highlights Unusual Activity In Facebook And Home Depot,186.85,184.4,-1.3106,down,neutral,0.3865,,
FNSPID_07187,2019-11-27,HD,"Trump, China Comments On Trade Continue To Be A Tailwind For Market",188.96,186.85,-1.1166,down,up,0.3787,,
FNSPID_07188,2019-11-26,HD,"Najarian Brothers Highlight Unusual Option Activity In Qualcomm, Home Depot And More",187.06,188.96,1.0147,up,up,0.3741,,
FNSPID_07189,2019-11-26,HD,More Retail Results Pour In Ahead Of Holiday After Monday's Record-Setting Session,187.06,188.96,1.0147,up,up,0.3874,,
FNSPID_07190,2019-11-25,HD,Retail Still Front And Center As Holiday Week Kicks Off,185.06,187.06,1.0806,up,up,0.3875,,
FNSPID_07191,2019-11-25,HD,"Morgan Stanley Maintains Overweight on Home Depot, Lowers Price Target to $235",185.06,187.06,1.0806,up,up,0.3552,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Morgan Stanley Maintains Overweight on Home Depot, Lowers Price Target to $235"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07192,2019-11-23,HD,"Barron's Picks And Pans: Pfizer's New Identity, Electric Vehicles, Hong Kong Exodus — And Is The Bull Market About To End?",185.06,187.06,1.0806,up,neutral,0.4117,,
FNSPID_07193,2019-11-21,HD,Sell-Side Is Constructive On Lowe's After Q3 Earnings Beat,185.18,184.75,-0.2333,neutral,up,0.4095,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Sell-Side Is Constructive On Lowe's After Q3 Earnings Beat"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07194,2019-11-21,HD,Lowe's And Home Depot's Quarterly Reports Both Underline The Importance Of Technology,185.18,184.75,-0.2333,neutral,neutral,0.3887,,
FNSPID_07195,2019-11-21,HD,"Despite Tariff Fears, Market Shows Signs Of Resilience As Retail Earnings Continue",185.18,184.75,-0.2333,neutral,up,0.41,,
FNSPID_07196,2019-11-21,HD,"SunTrust Robinson Humphrey Maintains Hold on Home Depot, Raises Price Target to $225",185.18,184.75,-0.2333,neutral,neutral,0.3654,,
FNSPID_07197,2019-11-20,HD,"PreMarket Prep Recap: Target Hits The Spot, Analyst Sparks Rally In Canopy Growth",187.18,185.18,-1.0684,down,up,0.3828,,
FNSPID_07198,2019-11-20,HD,"Raymond James Maintains Outperform, $250 Target On Home Depot Notes 'We think there was a lot to like from HD's 3Q19 results and see the setup as favorable going forward with comps on pace to accelerate to the mid single-digits'; 'Buy the Dip'",187.18,185.18,-1.0684,down,up,0.3806,,
FNSPID_07199,2019-11-20,HD,"Today's Pickup: Hyperloop Route Between Chicago To Pittsburgh Can Create 900,000 Jobs Over A 25-Year Period",187.18,185.18,-1.0684,down,neutral,0.3866,,
FNSPID_07200,2019-11-20,HD,Lowe's Announces Plans To Close More Stores,187.18,185.18,-1.0684,down,neutral,0.3674,,
FNSPID_07201,2019-11-20,HD,Home Depot Fix Up Is Coming: Analysts Not As Bearish As Investors After Sales Miss,187.18,185.18,-1.0684,down,up,0.3743,,
FNSPID_07202,2019-11-20,HD,"Despite Strong Earnings From Lowe's, Target, Market On Defensive From Trade Fears",187.18,185.18,-1.0684,down,up,0.4121,,
FNSPID_07203,2019-11-20,HD,"Nomura Maintains Hold Neutral on Home Depot, Lowers Price Target to $237",187.18,185.18,-1.0684,down,up,0.3588,,
FNSPID_07204,2019-11-20,HD,77 Biggest Movers From Yesterday,187.18,185.18,-1.0684,down,up,0.3884,,
FNSPID_07205,2019-11-19,HD,Mid-Afternoon Market Update: Kohl's Falls On Downbeat Earnings; Myovant Sciences Shares Climb,191.39,187.18,-2.1961,down,up,0.3967,,
FNSPID_07206,2019-11-19,HD,Mid-Day Market Update: Crude Oil Down 2.5%; Medicines Company Shares Jump,191.39,187.18,-2.1961,down,up,0.3837,,
FNSPID_07207,2019-11-19,HD,51 Stocks Moving In Tuesday's Mid-Day Session,191.39,187.18,-2.1961,down,up,0.4377,,
FNSPID_07208,2019-11-19,HD,Home Depot Lowers Sales Forecast For The Remainder Of 2019,191.39,187.18,-2.1961,down,neutral,0.3436,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Home Depot Lowers Sales Forecast For The Remainder Of 2019"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07209,2019-11-19,HD,2 Experts React To Home Depot's Earnings: Internal Issues At Play,191.39,187.18,-2.1961,down,up,0.369,,
FNSPID_07210,2019-11-19,HD,Mid-Morning Market Update: Markets Mostly Lower; Home Depot Reports Downbeat Sales,191.39,187.18,-2.1961,down,up,0.3877,,
FNSPID_07211,2019-11-19,HD,Home Depot's Earnings Exceed Expectations But Sales Fall Short,191.39,187.18,-2.1961,down,down,0.365,,
FNSPID_07212,2019-11-19,HD,"Despite Back-And-Forth Trade News, Market Continues To Grind Higher",191.39,187.18,-2.1961,down,up,0.3881,,
FNSPID_07213,2019-11-19,HD,"Home Depot On Mitigating Tariff Impact Says Will Work To Change Country Of Origin, To Change Makeup Of The Product Itself",191.39,187.18,-2.1961,down,neutral,0.3778,,
FNSPID_07214,2019-11-19,HD,"Home Depot Says Continutes To Ramp Investment Up, And Investment Will Be Higher In 2020 Than It Was In 2019",191.39,187.18,-2.1961,down,up,0.3868,,
FNSPID_07215,2019-11-19,HD,Tuesday's Market Minute: Earnings Stumble Out Of The Gate,191.39,187.18,-2.1961,down,neutral,0.349,,
FNSPID_07216,2019-11-19,HD,"From Home Depot Q3 Earnings Conference Call: As Expected, During Q3, We Saw Increased Costs Arising From Tariffs",191.39,187.18,-2.1961,down,up,0.4301,,
FNSPID_07217,2019-11-19,HD,"Benzinga Pro's Top 5 Stocks To Watch For Tues., Nov. 19, 2019: LOW, I, XRT, SAEX, ROKU",191.39,187.18,-2.1961,down,up,0.4003,,
FNSPID_07218,2019-11-19,HD,"Home Depot Reports Mixed Q3 Earnings, Cuts Guidance",191.39,187.18,-2.1961,down,up,0.3703,,
FNSPID_07219,2019-11-19,HD,28 Stocks Moving in Tuesday's Pre-Market Session,191.39,187.18,-2.1961,down,up,0.4467,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""28 Stocks Moving in Tuesday's Pre-Market Session"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07220,2019-11-19,HD,"CNBC's Jim Cramer Tweets: 'I am all over $HD even as i am out here. We bought this thing last time it ""cratered:"" but no Tome today,. Like many http://www.actionalertsplus.com has huge gains. Will mull.'",191.39,187.18,-2.1961,down,neutral,0.3646,,
FNSPID_07221,2019-11-19,HD,The Home Depot shares are trading lower after the company cut its FY19 sales growth forecast and missed Q3 sales estimates.,191.39,187.18,-2.1961,down,down,0.401,,
FNSPID_07222,2019-11-19,HD,A Peek Into The Markets: US Stock Futures Rise; Home Depot Sales Miss Views,191.39,187.18,-2.1961,down,up,0.3789,,
FNSPID_07223,2019-11-19,HD,"Home Depot Sees FY19 Sales Growth Up 1.8%, Comp Sales Growth Up 3.5%",191.39,187.18,-2.1961,down,up,0.3919,,
FNSPID_07224,2019-11-19,HD,"Home Depot Q3 EPS $2.53 Beats $2.52 Estimate, Sales $27.2B Miss $27.53B Estimate",191.39,187.18,-2.1961,down,up,0.4078,,
FNSPID_07225,2019-11-19,HD,"10 Stocks To Watch For November 19, 2019",191.39,187.18,-2.1961,down,up,0.4015,,
FNSPID_07226,2019-11-19,HD,"Earnings Scheduled For November 19, 2019",191.39,187.18,-2.1961,down,down,0.4407,,
FNSPID_07227,2019-11-18,HD,"'Fast Money Halftime Report' Traders Advise Viewers On Microsoft, Apple And More",202.39,191.39,-5.4386,down,up,0.362,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""'Fast Money Halftime Report' Traders Advise Viewers On Microsoft, Apple And More"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07228,2019-11-18,HD,Q3 Earnings Outlook For Home Depot,202.39,191.39,-5.4386,down,up,0.3665,,
FNSPID_07229,2019-11-18,HD,More Records Shattered: Stocks Start Week At Record Highs With More Retail Earnings Next,202.39,191.39,-5.4386,down,up,0.3806,,
FNSPID_07230,2019-11-18,HD,"Benzinga Pro's Top 5 Stocks To Watch For Mon., Nov. 18, 2019: TMUS, NBY, SPLK, QD, HD",202.39,191.39,-5.4386,down,up,0.407,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Benzinga Pro's Top 5 Stocks To Watch For Mon., Nov. 18, 2019: TMUS, NBY, SPLK, QD, HD"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07231,2019-11-17,HD,"Barron's Picks And Pans: Medtronic, Tesla, Walmart And More",202.39,191.39,-5.4386,down,neutral,0.4004,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Barron's Picks And Pans: Medtronic, Tesla, Walmart And More"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07232,2019-11-15,HD,"Driving Higher: Market Keeps Hanging In, On Pace For Another Record-Setting Week",201.07,202.39,0.6575,neutral,up,0.4006,,
FNSPID_07233,2019-11-15,HD,"JP Morgan Maintains Overweight on Home Depot, Raises Price Target to $262",201.07,202.39,0.6575,neutral,up,0.362,,
FNSPID_07234,2019-11-14,HD,"Morgan Stanley Maintains Overweight on Home Depot, Raises Price Target to $245",200.44,201.07,0.3128,neutral,up,0.359,,
FNSPID_07235,2019-11-13,HD,12 Dow Stocks With At Least 2% Dividend Yields,198.96,200.44,0.7453,neutral,up,0.3781,,
FNSPID_07236,2019-11-11,HD,"Benzinga's Top Upgrades, Downgrades For November 11, 2019",196.42,197.54,0.5694,neutral,up,0.389,,
FNSPID_07237,2019-11-11,HD,Edward Jones Downgrades Home Depot to Hold,196.42,197.54,0.5694,neutral,neutral,0.3484,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Edward Jones Downgrades Home Depot to Hold"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07238,2019-11-08,HD,"Jim Cramer Gives His Opinion On Home Depot, MongoDB And More",197.3,196.42,-0.4467,neutral,neutral,0.3525,,
FNSPID_07239,2019-11-06,HD,Credit Suisse Now Favors Lowe's Stock Over Home Depot,198.29,197.39,-0.4573,neutral,neutral,0.4052,,
FNSPID_07240,2019-11-06,HD,"Credit Suisse Earlier Maintained Neutral on Home Depot, Raised Price Target to $225",198.29,197.39,-0.4573,neutral,up,0.3599,,
FNSPID_07241,2019-11-05,HD,"UPDATE: Wells Fargo On Home Depot Also Notes 'Our Q3 checks point to healthy sell-through of full-priced seasonal items, a rational promotional environment, and little reason to back away from acceleration potential in Q4'",196.76,198.29,0.7795,neutral,up,0.431,,
FNSPID_07242,2019-11-05,HD,"UPDATE: Wells Fargo Maintains Outperform On Home Depot, Raises Target To $260 As Firm Notes 'While lumber deflation, hurricane compares (-60bps), and a rainier October could add some noise, we see Q3 an unlikely stumbling block'",196.76,198.29,0.7795,neutral,up,0.4175,,
FNSPID_07243,2019-11-05,HD,"Wells Fargo Maintains Outperform on Home Depot, Raises Price Target to $260",196.76,198.29,0.7795,neutral,up,0.3556,,
FNSPID_07244,2019-11-05,HD,"Home Depot To Report Q3 Earnings On Tues., Nov. 19, 2019 Before Market Open",196.76,198.29,0.7795,neutral,up,0.3797,,
FNSPID_07245,2019-11-04,HD,"Earnings Thoughts Turn To Retail Later This Week, But Uber Starts Parade Today",199.06,196.76,-1.1578,down,neutral,0.3462,,
FNSPID_07246,2019-11-01,HD,"This Day In Market History: Microsoft, Intel Become First Nasdaq Stocks To Join The Dow",201.11,199.06,-1.0197,down,neutral,0.3989,,
FNSPID_07247,2019-10-21,HD,Stocks That Hit 52-Week Highs On Monday,200.57,200.99,0.2112,neutral,up,0.3546,,
FNSPID_07248,2019-10-17,HD,Best Credit Cards For Home Improvement,200.63,201.61,0.4899,neutral,neutral,0.3828,,
FNSPID_07249,2019-10-17,HD,Stocks That Hit 52-Week Highs On Thursday,200.63,201.61,0.4899,neutral,up,0.3571,,
FNSPID_07250,2019-10-17,HD,"Jim Cramer Shares His Thoughts On Canopy Growth, Procter & Gamble And More",200.63,201.61,0.4899,neutral,neutral,0.3555,,
FNSPID_07251,2019-10-11,HD,Stocks That Hit 52-Week Highs On Friday,198.84,198.44,-0.2046,neutral,up,0.36,,
FNSPID_07252,2019-10-08,HD,"Raymond James Assumes Home Depot at Outperform, Announces $250 Price Target",192.07,194.0,1.0015,up,neutral,0.3683,,
FNSPID_07253,2019-10-07,HD,"'Fast Money Halftime Report' Traders Advise Viewers On AbbVie, Home Depot And More",192.13,192.07,-0.0309,neutral,up,0.3659,,
FNSPID_07254,2019-10-07,HD,"Home Depot, Twilio And More 'Fast Money Halftime Report' Picks From October 7",192.13,192.07,-0.0309,neutral,neutral,0.3866,,
FNSPID_07255,2019-10-04,HD,Volatile Week Ending With Decent Jobs Report; Costco Misses On Revenue,193.14,192.13,-0.5221,neutral,up,0.3676,,
FNSPID_07256,2019-09-26,HD,'Fast Money' Picks For September 26,194.72,194.78,0.0305,neutral,neutral,0.3944,,
FNSPID_07257,2019-09-25,HD,10 Biggest Price Target Changes For Wednesday,193.28,194.72,0.7409,neutral,neutral,0.3499,,
FNSPID_07258,2019-09-25,HD,"Wells Fargo Maintains Outperform on Home Depot, Raises Price Target to $250",193.28,194.72,0.7409,neutral,up,0.3558,,
FNSPID_07259,2019-09-19,HD,DZ Bank Earlier Downgraded Home Depot to Sell,193.3,190.38,-1.5124,down,up,0.3787,,
FNSPID_07260,2019-09-19,HD,11 Most Aggressively Shorted Stocks,193.3,190.38,-1.5124,down,up,0.3683,,
FNSPID_07261,2019-09-18,HD,Small Carriers Expanding Fleets As Large Carriers Reduce Tractor Counts,195.6,193.3,-1.174,down,neutral,0.3556,,
FNSPID_07262,2019-09-18,HD,Fed And FedEx: Rate Decision Looms As Tariff Repercussions Seen In FDX Q1,195.6,193.3,-1.174,down,up,0.3939,,
FNSPID_07263,2019-09-17,HD,"Benzinga's Top Upgrades, Downgrades For September 17, 2019",195.07,195.6,0.2693,neutral,up,0.3885,,
FNSPID_07264,2019-09-17,HD,Guggenheim Downgrades Home Depot to Neutral,195.07,195.6,0.2693,neutral,neutral,0.3469,,
FNSPID_07265,2019-09-13,HD,10 Biggest Price Target Changes For Friday,198.27,195.73,-1.2779,down,up,0.3534,,
FNSPID_07266,2019-09-13,HD,"Citi Maintains Buy on Home Depot, Raises Price Target to $269",198.27,195.73,-1.2779,down,up,0.3613,,
FNSPID_07267,2019-09-11,HD,"Amazon, Home Depot Sign On As Tenants To Multi-Story Seattle Warehouse",197.15,198.11,0.49,neutral,up,0.3542,,
FNSPID_07268,2019-09-06,HD,Jon Najarian Sees Unusual Activity In Home Depot And Occidental Petroleum,195.85,197.33,0.7528,neutral,neutral,0.3577,,
FNSPID_07269,2019-09-03,HD,East Coast Freight Markets Distorted By Dorian Response,188.72,189.94,0.6466,neutral,up,0.361,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""East Coast Freight Markets Distorted By Dorian Response"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07270,2019-09-03,HD,"New Tariffs Appear To Have Apple, Caterpillar, Nvidia Under Pressure Early On",188.72,189.94,0.6466,neutral,up,0.3703,,
FNSPID_07271,2019-08-30,HD,Large Retail Chains Activate Disaster Teams To Replenish Florida Stores,191.95,188.72,-1.6849,down,neutral,0.404,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Large Retail Chains Activate Disaster Teams To Replenish Florida Stores"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07272,2019-08-29,HD,'Fast Money Halftime Report' Picks For August 29,191.45,191.95,0.2596,neutral,neutral,0.365,,
FNSPID_07273,2019-08-29,HD,Florida Preps For Strengthening Hurricane Dorian: Storm Could Hit State As Damaging Cat 4,191.45,191.95,0.2596,neutral,up,0.3726,,
FNSPID_07274,2019-08-29,HD,"Shares of several Home Improvement companies are trading higher amid concerns of Hurricane Dorian, which could cause extensive damage to Florida homes.",191.45,191.95,0.2596,neutral,up,0.3777,,
FNSPID_07275,2019-08-27,HD,Home Depot In Q2 Received Grand Jury Subpoena From A U.S. Attorney And An Amendment Of Subpoena From EPA Civil Enforcement Division,183.78,186.93,1.714,up,up,0.3555,,
FNSPID_07276,2019-08-26,HD,"Summer Doldrums Explode Along With Tariff War, Tweets",184.15,183.78,-0.2013,neutral,neutral,0.3547,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Summer Doldrums Explode Along With Tariff War, Tweets"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07277,2019-08-22,HD,"Lowe's Has Self-Help Comeback, Boosts Hopes For Rest Of The Year",186.15,183.16,-1.6062,down,up,0.3743,,
FNSPID_07278,2019-08-22,HD,Cramer: Short Sellers Played Role In Wednesday's Retail Surge,186.15,183.16,-1.6062,down,up,0.3765,,
FNSPID_07279,2019-08-22,HD,"Morgan Stanley Maintains Overweight on Home Depot, Raises Price Target to $225",186.15,183.16,-1.6062,down,up,0.361,,
FNSPID_07280,2019-08-21,HD,"Home Depot, Shopify And More 'Fast Money Halftime Report' Picks From August 21",185.63,186.15,0.2813,neutral,neutral,0.3903,,
FNSPID_07281,2019-08-21,HD,"A Look At Benzinga Pro's Most-Searched Tickers For August 21, 2019",185.63,186.15,0.2813,neutral,neutral,0.3819,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""A Look At Benzinga Pro's Most-Searched Tickers For August 21, 2019"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07282,2019-08-21,HD,"UPDATE: Baird Maintains Outperform On Home Depot, As Firm Notes 'In light of potential demand improvement in H2, we believe there are opportunities within building products given also reasonable valuation'",185.63,186.15,0.2813,neutral,up,0.4418,,
